Restriction Id,Restriction Type,Operational Goal,Enabled,Externally Available,Validity WEF,Validity TIL,During,Days of Week,Start Time,End Time
EDEEDS500E,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS EDMMFRAS,Y,Y,23/03/2023,11/12/2036,Y,-2-----,0000,0400
EDEEDS500E,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS EDMMFRAS,Y,Y,23/03/2023,11/12/2036,Y,1------,0000,0400
EDEEDS500F,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAS TO RAS EDUUFRAE,Y,Y,01/12/2022,11/12/2036,Y,----5--,2130,0000
EDEEDS500F,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAS TO RAS EDUUFRAE,Y,Y,01/12/2022,11/12/2036,Y,--3----,0000,0300
EDEEDS500F,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAS TO RAS EDUUFRAE,Y,Y,01/12/2022,11/12/2036,Y,-2-----,2230,0000
EDLOLJ500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDDCT1 TO RAS SECSI BETWEEN FLS GND-245,Y,Y,05/10/2023,11/12/2036,Y,----5--,0000,0300
EDLOLJ500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDDCT1 TO RAS SECSI BETWEEN FLS GND-245,Y,Y,05/10/2023,11/12/2036,Y,----5--,2130,0000
EDLOLJ500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDDCT1 TO RAS SECSI BETWEEN FLS GND-245,Y,Y,05/10/2023,11/12/2036,Y,--3----,0000,0300
EDLOLJ500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDDCT1 TO RAS SECSI BETWEEN FLS GND-245,Y,Y,05/10/2023,11/12/2036,Y,1------,0000,0400
EDLOLJ501A,M,CROSS BORDER FRA LIMITATION FROM RAS EDDCT1 TO RAS SECSI BETWEEN FLS GND-245,Y,Y,05/10/2023,11/12/2036,Y,------7,0300,2130
EDLOLJ501A,M,CROSS BORDER FRA LIMITATION FROM RAS EDDCT1 TO RAS SECSI BETWEEN FLS GND-245,Y,Y,05/10/2023,11/12/2036,Y,--3----,0300,2130
EDMDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAS TO RAS EDMMFRAE,Y,Y,01/12/2022,11/12/2036,Y,------7,2130,0000
EDMDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAS TO RAS EDMMFRAE,Y,Y,01/12/2022,11/12/2036,Y,---4---,2130,0000
EDMDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAS TO RAS EDMMFRAE,Y,Y,01/12/2022,11/12/2036,Y,1------,0000,0300
EDMDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAS TO RAS EDMMFRAE,Y,Y,01/12/2022,11/12/2036,Y,------7,0000,0400
EDMDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAS TO RAS EDMMFRAE,Y,Y,01/12/2022,11/12/2036,Y,--3----,0000,0400
EDLS500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDDCT1 TO RAS LSASFRA BETWEEN FLS 195-245,Y,Y,05/10/2023,11/12/2036,Y,1234567,0000,0000
EDMDMS500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDMMFRAS,Y,Y,10/08/2023,11/12/2036,Y,--3----,0000,0400
EDMDMS500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDMMFRAS,Y,Y,10/08/2023,11/12/2036,Y,-2-----,0000,0400
EDMDMS500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDMMFRAS,Y,Y,10/08/2023,11/12/2036,Y,1------,2230,0000
EDMDUN500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDUUFRAN,Y,Y,23/02/2023,11/12/2036,Y,-----6-,2130,0000
EDMDUN500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDUUFRAN,Y,Y,23/02/2023,11/12/2036,Y,-2-----,2230,0000
EDMDUW500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDUUFRAW,Y,Y,10/08/2023,11/12/2036,Y,--3----,2130,0000
EDMDWE500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDWWFRAE,Y,Y,05/10/2023,11/12/2036,Y,-----6-,2130,0000
EDMDWE500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDWWFRAE,Y,Y,05/10/2023,11/12/2036,Y,----5--,0000,0300
EDMDWE500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDWWFRAE,Y,Y,05/10/2023,11/12/2036,Y,----5--,2130,0000
EDMDWE500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDWWFRAE,Y,Y,05/10/2023,11/12/2036,Y,--3----,2230,0000
EDMDWE500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDWWFRAE,Y,Y,05/10/2023,11/12/2036,Y,1------,2230,0000
EDMEDM500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMNFRAS TO RAS EDMMFRAS AND FROM RAS EDMMFRAS TO RAS EDMMNFRAS,Y,Y,25/03/2021,11/12/2036,Y,-2-----,0000,0300
EDMEDM500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMNFRAS TO RAS EDMMFRAS AND FROM RAS EDMMFRAS TO RAS EDMMNFRAS,Y,Y,25/03/2021,11/12/2036,Y,-2-----,2130,0000
EDMEDM500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMNFRAS TO RAS EDMMFRAS AND FROM RAS EDMMFRAS TO RAS EDMMNFRAS,Y,Y,25/03/2021,11/12/2036,Y,1------,0000,0400
EDMEDM500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMNFRAS TO RAS EDMMFRAS AND FROM RAS EDMMFRAS TO RAS EDMMNFRAS,Y,Y,25/03/2021,11/12/2036,Y,1------,2230,0000
EDMEDM501A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMNFRAE TO RAS EDMMFRAE AND FROM RAS EDMMFRAE TO RAS EDMMNFRAE,Y,Y,05/12/2019,11/12/2036,Y,----5--,0000,0300
EDMEDM501A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMNFRAE TO RAS EDMMFRAE AND FROM RAS EDMMFRAE TO RAS EDMMNFRAE,Y,Y,05/12/2019,11/12/2036,Y,1------,2130,0000
EDMEDM501A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMNFRAE TO RAS EDMMFRAE AND FROM RAS EDMMFRAE TO RAS EDMMNFRAE,Y,Y,05/12/2019,11/12/2036,Y,------7,2230,0000
EDMEDM501A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMNFRAE TO RAS EDMMFRAE AND FROM RAS EDMMFRAE TO RAS EDMMNFRAE,Y,Y,05/12/2019,11/12/2036,Y,--3----,0000,0400
EDMEDM501A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMNFRAE TO RAS EDMMFRAE AND FROM RAS EDMMFRAE TO RAS EDMMNFRAE,Y,Y,05/12/2019,11/12/2036,Y,-2-----,2230,0000
EDMEGG500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO CTA EDGGS AND FROM CTA EDGGS TO RAS EDMMFRAE,Y,Y,24/03/2022,11/12/2036,Y,-2-----,0000,0400
EDMM100E,M,EN-ROUTE FRA LIMITATION IN RAS EDMMFRAE,Y,Y,05/10/2023,30/11/2023,Y,-----6-,2130,0000
EDMM100E,M,EN-ROUTE FRA LIMITATION IN RAS EDMMFRAE,Y,Y,05/10/2023,30/11/2023,Y,---4---,0000,0300
EDMM100E,M,EN-ROUTE FRA LIMITATION IN RAS EDMMFRAE,Y,Y,05/10/2023,30/11/2023,Y,1------,2130,0000
EDMM100E,M,EN-ROUTE FRA LIMITATION IN RAS EDMMFRAE,Y,Y,05/10/2023,30/11/2023,Y,1------,2230,0000
EDMM100EB,F,EN-ROUTE FRA LIMITATION IN RAS EDMMFRAE,N,Y,03/12/2020,11/12/2036,Y,--3----,0000,0300
EDMM100EB,F,EN-ROUTE FRA LIMITATION IN RAS EDMMFRAE,N,Y,03/12/2020,11/12/2036,Y,1------,2130,0000
EDMM100S,M,EN-ROUTE FRA LIMITATION IN RAS EDMMFRAS,Y,Y,10/08/2023,30/11/2023,Y,---4---,2130,0000
EDMM100S,M,EN-ROUTE FRA LIMITATION IN RAS EDMMFRAS,Y,Y,10/08/2023,30/11/2023,Y,-2-----,2130,0000
EDMM100S,M,EN-ROUTE FRA LIMITATION IN RAS EDMMFRAS,Y,Y,10/08/2023,30/11/2023,Y,1------,0000,0400
EDREDR500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS EDMMFRAE,Y,Y,17/06/2021,11/12/2036,Y,-----6-,2130,0000
EDREDR500B,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO CTA EDMM,Y,Y,23/03/2023,11/12/2036,Y,--3----,0300,2130
EDREDR500E,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDUUFRAE,Y,Y,17/06/2021,11/12/2036,Y,--3----,0000,0300
EDREDR500E,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDUUFRAE,Y,Y,17/06/2021,11/12/2036,Y,-2-----,2230,0000
EDREDR500F,M,CROSS BORDER FRA LIMITATION FROM CTA EDMM TO RAS EDUUFRAE,Y,Y,19/05/2022,11/12/2036,Y,----5--,0300,2130
EDUEEP500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS EPFRA,Y,Y,20/04/2023,11/12/2036,Y,1234567,0000,0000
EDUELI500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS LIFRA,Y,Y,01/12/2022,11/12/2036,Y,-2-----,0000,0300
EDUELI501A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS LIFRA,Y,Y,01/12/2022,11/12/2036,Y,--3----,0300,2130
EDUELS500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS LSASFRA,Y,Y,01/12/2022,11/12/2036,Y,1234567,0000,0000
EDUSEC500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS SECSI,Y,Y,18/05/2023,11/12/2036,N,-----6-,0000,0400
EDUSEC500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS SECSI,Y,Y,18/05/2023,11/12/2036,N,-2-----,0000,0400
EDUSEC500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS SECSI,Y,Y,18/05/2023,11/12/2036,N,1------,2130,0000
EDUSEC500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS SECSI,Y,Y,18/05/2023,11/12/2036,N,------7,0000,0500
EDUSEC501A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS SECSI,Y,Y,05/10/2023,11/12/2036,Y,------7,0400,2130
EDUU100W,M,EN-ROUTE FRA LIMITATION IN RAS EDUUFRAW,Y,Y,05/10/2023,30/11/2023,Y,1234567,0000,0000
EDWDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS EDMMFRAE,Y,Y,05/10/2023,30/11/2023,Y,-----6-,0000,0300
EDWDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS EDMMFRAE,Y,Y,05/10/2023,30/11/2023,Y,-----6-,2130,0000
EDWDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS EDMMFRAE,Y,Y,05/10/2023,30/11/2023,Y,--3----,2130,0000
EDWDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS EDMMFRAE,Y,Y,05/10/2023,30/11/2023,Y,------7,0000,0400
EDWDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS EDMMFRAE,Y,Y,05/10/2023,30/11/2023,Y,-2-----,2230,0000
EDWDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS EDMMFRAE,Y,Y,05/10/2023,30/11/2023,Y,1------,2230,0000
EDWEBL500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS BALTFRA,N,Y,05/10/2023,30/11/2023,Y,-2-----,0000,0400
EDWEBL500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS BALTFRA,N,Y,05/10/2023,30/11/2023,Y,-2-----,2230,0000
EDWEDW500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWNFRAE TO RAS EDWWFRAE AND FROM RAS EDWWFRAE TO RAS EDWWNFRAE,Y,Y,05/10/2023,11/12/2036,Y,-2-----,0000,0300
EDWEDW500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWNFRAE TO RAS EDWWFRAE AND FROM RAS EDWWFRAE TO RAS EDWWNFRAE,Y,Y,05/10/2023,11/12/2036,Y,-2-----,0000,0400
EDWEDW500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWNFRAE TO RAS EDWWFRAE AND FROM RAS EDWWFRAE TO RAS EDWWNFRAE,Y,Y,05/10/2023,11/12/2036,Y,1------,0000,0400
EDWEEK500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS EKDCTX,Y,Y,05/10/2023,11/12/2036,Y,----5--,0000,0300
EDWEEK500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS EKDCTX,Y,Y,05/10/2023,11/12/2036,Y,1------,2130,0000
EDWEEP500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS EPFRA,Y,Y,05/10/2023,30/11/2023,N,------7,2230,0000
EDWEEP502A,M,CROSS BORDER FRA LIMITATION FROM CTA EDWW TO RAS EPFRA BETWEEN FLS 245-285,Y,Y,05/10/2023,30/11/2023,Y,-2-----,0300,2130
EDWEES500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS ESDCTX,Y,Y,05/10/2023,11/12/2036,Y,-----6-,0000,0300
EDWEES500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS ESDCTX,Y,Y,05/10/2023,11/12/2036,Y,-2-----,0000,0400
EDWEES500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS ESDCTX,Y,Y,05/10/2023,11/12/2036,Y,-2-----,2230,0000
EDWEES500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS ESDCTX,Y,Y,05/10/2023,11/12/2036,Y,1------,2230,0000
EDWW100E,M,EN-ROUTE FRA LIMITATION IN RAS EDWWFRAE,Y,Y,05/10/2023,30/11/2023,Y,----5--,0000,0300
EDWW100E,M,EN-ROUTE FRA LIMITATION IN RAS EDWWFRAE,Y,Y,05/10/2023,30/11/2023,Y,----5--,2130,0000
EDWW100E,M,EN-ROUTE FRA LIMITATION IN RAS EDWWFRAE,Y,Y,05/10/2023,30/11/2023,Y,------7,0000,0400
EDWW100E,M,EN-ROUTE FRA LIMITATION IN RAS EDWWFRAE,Y,Y,05/10/2023,30/11/2023,Y,------7,2230,0000
EDWW100E,M,EN-ROUTE FRA LIMITATION IN RAS EDWWFRAE,Y,Y,05/10/2023,30/11/2023,Y,--3----,2230,0000
EDWW100E,M,EN-ROUTE FRA LIMITATION IN RAS EDWWFRAE,Y,Y,05/10/2023,30/11/2023,Y,-2-----,0000,0400
EGLFRW501A,M,CROSS BORDER FRA LIMITATION FROM RAS EGTTNFRAW TO RAS LFFRANW,Y,Y,23/03/2023,11/12/2036,Y,1234567,0000,0000
EGLFRW502A,M,CROSS BORDER FRA LIMITATION FROM RAS EGTTFRAW TO RAS LFFRANW,Y,Y,23/03/2023,11/12/2036,Y,1234567,0000,0000
EGPXNN501A,M,CROSS BORDER FRA LIMITATION FROM RAS EGPXNFRA TO RAS NEFRAX,Y,Y,02/12/2021,11/12/2036,Y,1234567,0000,0000
EGTTEI502A,M,CROSS BORDER FRA LIMITATION FROM RAS EGTTFRAW TO RAS EISNFRA,Y,Y,23/03/2023,11/12/2036,Y,1234567,0000,0000
EGYX501A,M,CROSS BORDER FRA LIMITATION FROM RAS EGPXFRA TO RAS EDYYFRA AND FROM RAS EDYYFRA TO RAS EGPXFRA,Y,Y,30/12/2021,11/12/2036,Y,1234567,0000,0000
EHYX500A,M,CROSS BORDER FRA LIMITATION FROM RAS EHDCTX TO RAS EDYYFRA AND FROM RAS EDYYFRA TO RAS EHDCTX,Y,Y,05/12/2019,11/12/2036,Y,1234567,0000,0000
EKEDWE500A,M,CROSS BORDER FRA LIMITATION FROM RAS EKDCTX TO RAS EDWWFRAE,Y,Y,05/10/2023,11/12/2036,Y,----5--,2130,0000
EKEDWE500A,M,CROSS BORDER FRA LIMITATION FROM RAS EKDCTX TO RAS EDWWFRAE,Y,Y,05/10/2023,11/12/2036,Y,--3----,0000,0300
EKEDWE500A,M,CROSS BORDER FRA LIMITATION FROM RAS EKDCTX TO RAS EDWWFRAE,Y,Y,05/10/2023,11/12/2036,Y,-2-----,0000,0300
EKEDWE500A,M,CROSS BORDER FRA LIMITATION FROM RAS EKDCTX TO RAS EDWWFRAE,Y,Y,05/10/2023,11/12/2036,Y,-2-----,0000,0400
EKEDWE500A,M,CROSS BORDER FRA LIMITATION FROM RAS EKDCTX TO RAS EDWWFRAE,Y,Y,05/10/2023,11/12/2036,Y,1------,2230,0000
EPES500A,M,CROSS BORDER FRA LIMITATION FROM RAS EPFRA TO RAS ESMEDDEL AND FROM RAS ESMEDDEL TO RAS EPFRA,Y,Y,20/04/2023,11/12/2036,Y,1234567,0000,0000
EPFEPN500A,M,CROSS BORDER FRA LIMITATION FROM RAS EPFRA TO RAS EPNFRA AND FROM RAS EPNFRA TO RAS EPFRA,Y,Y,07/10/2021,11/12/2036,Y,1234567,0000,0000
EPUK501A,M,CROSS BORDER FRA LIMITATION FROM RAS EPFRA TO TMA UKLV,Y,Y,21/04/2022,11/12/2036,Y,1234567,0000,0000
ESEDWE500A,M,CROSS BORDER FRA LIMITATION FROM RAS ESDCTX TO RAS EDWWFRAE,Y,Y,05/10/2023,11/12/2036,Y,------7,2130,0000
ESEDWE500A,M,CROSS BORDER FRA LIMITATION FROM RAS ESDCTX TO RAS EDWWFRAE,Y,Y,05/10/2023,11/12/2036,Y,--3----,2130,0000
ESEDWE500A,M,CROSS BORDER FRA LIMITATION FROM RAS ESDCTX TO RAS EDWWFRAE,Y,Y,05/10/2023,11/12/2036,Y,1------,0000,0300
ESEDWE500A,M,CROSS BORDER FRA LIMITATION FROM RAS ESDCTX TO RAS EDWWFRAE,Y,Y,05/10/2023,11/12/2036,Y,------7,0000,0400
EYES500A,M,CROSS BORDER FRA LIMITATION FROM RAS EYFRA TO RAS ESDCTX AND FROM RAS ESDCTX TO RAS EYFRA,Y,Y,07/10/2021,11/12/2036,Y,1234567,0000,0000
GCLP500A,M,CROSS BORDER FRA LIMITATION FROM RAS GCFRA TO RAS LPPCFRA,Y,Y,21/04/2022,11/12/2036,Y,1234567,0000,0000
GMAC100B,F,EN-ROUTE FRA LIMITATION IN RAS GMACFRA,Y,Y,05/10/2023,11/12/2036,Y,-2-----,2200,0000
GMACLP500A,M,CROSS BORDER FRA LIMITATION FROM RAS GMACFRA TO RAS LPPCFRA,Y,Y,19/05/2022,11/12/2036,Y,1------,0000,0600
GMGM500A,M,CROSS BORDER FRA LIMITATION FROM RAS GMACFRA TO RAS GMACNFRA AND FROM RAS GMACNFRA TO RAS GMACFRA,Y,Y,27/02/2020,11/12/2036,Y,----5--,2200,0000
GMGMAC500A,M,CROSS BORDER FRA LIMITATION FROM CTA GMMM TO RAS GMACFRA,Y,Y,20/04/2023,11/12/2036,Y,------7,0000,0600
GMGMAC500A,M,CROSS BORDER FRA LIMITATION FROM CTA GMMM TO RAS GMACFRA,Y,Y,20/04/2023,11/12/2036,Y,---4---,2200,0000
GMGMAC500A,M,CROSS BORDER FRA LIMITATION FROM CTA GMMM TO RAS GMACFRA,Y,Y,20/04/2023,11/12/2036,Y,-2-----,2200,0000
GMLP500A,M,CROSS BORDER FRA LIMITATION FROM RAS GMACDCT TO RAS LPPCFRA BETWEEN FLS 245-UNL,Y,Y,21/04/2022,11/12/2036,Y,---4---,0600,2200
HELC500A,M,CROSS BORDER FRA LIMITATION FROM CTA HECC TO RAS LCFRA,Y,Y,23/03/2023,11/12/2036,Y,----5--,0000,0330
HELC500A,M,CROSS BORDER FRA LIMITATION FROM CTA HECC TO RAS LCFRA,Y,Y,23/03/2023,11/12/2036,Y,--3----,2130,0000
HELG500A,M,CROSS BORDER FRA LIMITATION FROM CTA HECC TO RAS LGFRA,Y,Y,05/10/2023,02/11/2023,Y,---4---,0000,0400
LBLR500A,M,CROSS BORDER FRA LIMITATION FROM CTA LBSR TO RAS LRFRA BETWEEN FLS 105-175,Y,Y,18/05/2023,11/12/2036,Y,1234567,0000,0000
LC100A,M,EN-ROUTE FRA LIMITATION IN RAS LCFRA,Y,Y,20/04/2023,11/12/2036,Y,--3----,2030,0000
LC100A,M,EN-ROUTE FRA LIMITATION IN RAS LCFRA,Y,Y,20/04/2023,11/12/2036,Y,1------,0000,0330
LC100A,M,EN-ROUTE FRA LIMITATION IN RAS LCFRA,Y,Y,20/04/2023,11/12/2036,Y,1------,2030,0000
LCHE500A,M,CROSS BORDER FRA LIMITATION FROM RAS LCFRA TO CTA HECC,Y,Y,23/03/2023,11/12/2036,Y,-----6-,2030,0000
LCHE500A,M,CROSS BORDER FRA LIMITATION FROM RAS LCFRA TO CTA HECC,Y,Y,23/03/2023,11/12/2036,Y,-----6-,0000,0330
LCHE500A,M,CROSS BORDER FRA LIMITATION FROM RAS LCFRA TO CTA HECC,Y,Y,23/03/2023,11/12/2036,Y,-2-----,0000,0430
LCLC500D,M,CROSS BORDER FRA LIMITATION FROM RAS LCNONFRA TO RAS LCFRA,Y,Y,23/03/2023,11/12/2036,Y,------7,2030,0000
LCLC500D,M,CROSS BORDER FRA LIMITATION FROM RAS LCNONFRA TO RAS LCFRA,Y,Y,23/03/2023,11/12/2036,Y,-2-----,0000,0330
LCLC500D,M,CROSS BORDER FRA LIMITATION FROM RAS LCNONFRA TO RAS LCFRA,Y,Y,23/03/2023,11/12/2036,Y,-2-----,2030,0000
LCLC500D,M,CROSS BORDER FRA LIMITATION FROM RAS LCNONFRA TO RAS LCFRA,Y,Y,23/03/2023,11/12/2036,Y,------7,2130,0000
LCLG500A,M,CROSS BORDER FRA LIMITATION FROM RAS LCFRA TO RAS LGFRA,Y,Y,05/10/2023,02/11/2023,Y,-----6-,0000,0400
LCLG500A,M,CROSS BORDER FRA LIMITATION FROM RAS LCFRA TO RAS LGFRA,Y,Y,05/10/2023,02/11/2023,Y,-----6-,2030,0000
LCLG500A,M,CROSS BORDER FRA LIMITATION FROM RAS LCFRA TO RAS LGFRA,Y,Y,05/10/2023,02/11/2023,Y,--3----,2030,0000
LCLG500A,M,CROSS BORDER FRA LIMITATION FROM RAS LCFRA TO RAS LGFRA,Y,Y,05/10/2023,02/11/2023,Y,-2-----,2030,0000
LCLG501A,M,CROSS BORDER FRA LIMITATION FROM RAS LCFRA TO RAS LGNFRA,Y,Y,23/03/2023,11/12/2036,Y,-2-----,2030,0000
LCLG501A,M,CROSS BORDER FRA LIMITATION FROM RAS LCFRA TO RAS LGNFRA,Y,Y,23/03/2023,11/12/2036,Y,-2-----,2130,0000
LCLG501A,M,CROSS BORDER FRA LIMITATION FROM RAS LCFRA TO RAS LGNFRA,Y,Y,23/03/2023,11/12/2036,Y,1------,0000,0430
LCLL500A,M,CROSS BORDER FRA LIMITATION FROM RAS LCFRA TO RAS LLDCT,Y,Y,23/03/2023,11/12/2036,Y,1------,0000,0330
LCLL500A,M,CROSS BORDER FRA LIMITATION FROM RAS LCFRA TO RAS LLDCT,Y,Y,23/03/2023,11/12/2036,Y,-2-----,2130,0000
LCLT500A,M,CROSS BORDER FRA LIMITATION FROM RAS LCFRA TO RAS LTDCT,Y,Y,23/03/2023,11/12/2036,Y,-----6-,2030,0000
LCLT500A,M,CROSS BORDER FRA LIMITATION FROM RAS LCFRA TO RAS LTDCT,Y,Y,23/03/2023,11/12/2036,Y,----5--,0000,0330
LCLT500A,M,CROSS BORDER FRA LIMITATION FROM RAS LCFRA TO RAS LTDCT,Y,Y,23/03/2023,11/12/2036,Y,-2-----,0000,0330
LCLT500A,M,CROSS BORDER FRA LIMITATION FROM RAS LCFRA TO RAS LTDCT,Y,Y,23/03/2023,11/12/2036,Y,--3----,2130,0000
LCOL500A,M,CROSS BORDER FRA LIMITATION FROM RAS LCFRA TO CTA OLBB,Y,Y,23/03/2023,11/12/2036,Y,------7,2030,0000
LCOL500A,M,CROSS BORDER FRA LIMITATION FROM RAS LCFRA TO CTA OLBB,Y,Y,23/03/2023,11/12/2036,Y,1------,0000,0330
LCOL500A,M,CROSS BORDER FRA LIMITATION FROM RAS LCFRA TO CTA OLBB,Y,Y,23/03/2023,11/12/2036,Y,------7,0000,0430
LCOL500A,M,CROSS BORDER FRA LIMITATION FROM RAS LCFRA TO CTA OLBB,Y,Y,23/03/2023,11/12/2036,Y,------7,2130,0000
LCOL500A,M,CROSS BORDER FRA LIMITATION FROM RAS LCFRA TO CTA OLBB,Y,Y,23/03/2023,11/12/2036,Y,-2-----,0000,0430
LEDA500A,M,CROSS BORDER FRA LIMITATION FROM RAS HISPAFRA1 TO CTA DAAA BETWEEN FLS 245-660,Y,Y,21/04/2022,11/12/2036,Y,1234567,0000,0000
LFBBUL500A,M,CROSS BORDER FRA LIMITATION FROM RAS LFFRASW TO RAS LFBBFRAL,Y,Y,18/05/2023,11/12/2036,Y,1234567,0000,0000
LFFF100A,M,EN-ROUTE FRA LIMITATION IN RAS LFFRAC,Y,Y,10/08/2023,22/02/2024,Y,1234567,0000,0000
LFLS500A,M,CROSS BORDER FRA LIMITATION FROM RAS LFFNE TO RAS LSASFRA,Y,Y,10/08/2023,22/02/2024,Y,1234567,0000,0000
LFRRUL500A,M,CROSS BORDER FRA LIMITATION FROM RAS LFFRANW TO RAS LFRRFRAL,Y,Y,23/03/2023,11/12/2036,Y,1234567,0000,0000
LFRWEG501A,M,CROSS BORDER FRA LIMITATION FROM RAS LFFRANW TO RAS EGTTFRAW,Y,Y,23/03/2023,11/12/2036,Y,1234567,0000,0000
LG100A,M,EN-ROUTE FRA LIMITATION IN RAS LGFRA,Y,Y,05/10/2023,02/11/2023,Y,----5--,2100,0000
LG100A,M,EN-ROUTE FRA LIMITATION IN RAS LGFRA,Y,Y,05/10/2023,02/11/2023,Y,--3----,2100,0000
LGHL500A,M,CROSS BORDER FRA LIMITATION FROM RAS LGFRA TO RAS HLFRA AND FROM RAS HLFRA TO RAS LGFRA,Y,Y,05/10/2023,02/11/2023,Y,-----6-,2100,0000
LGHL500A,M,CROSS BORDER FRA LIMITATION FROM RAS LGFRA TO RAS HLFRA AND FROM RAS HLFRA TO RAS LGFRA,Y,Y,05/10/2023,02/11/2023,Y,-----6-,0000,0400
LGHL500A,M,CROSS BORDER FRA LIMITATION FROM RAS LGFRA TO RAS HLFRA AND FROM RAS HLFRA TO RAS LGFRA,Y,Y,05/10/2023,02/11/2023,Y,--3----,0000,0400
LGHE500A,M,CROSS BORDER FRA LIMITATION FROM RAS LGFRA TO CTA HECC,Y,Y,05/10/2023,02/11/2023,Y,---4---,0000,0400
